iteration	evaluations	runtime[s]	Coste-minimo[MIN]	Productividad-maxima[MAX]
650	16250	4.676	17800	479
650	16250	4.676	17350	467
650	16250	4.676	16700	451
650	16250	4.676	16000	401
650	16250	4.676	18400	485
650	16250	4.676	16350	436
650	16250	4.676	17400	477
650	16250	4.676	16400	446
650	16250	4.676	16100	431
650	16250	4.676	16050	421
650	16250	4.676	17000	466
650	16250	4.676	16800	457
651	16275	4.679	17800	479
651	16275	4.679	18800	487
651	16275	4.679	16800	457
651	16275	4.679	16050	421
651	16275	4.679	18400	485
651	16275	4.679	16000	401
651	16275	4.679	16100	431
651	16275	4.679	17400	477
651	16275	4.679	17350	467
651	16275	4.679	17000	466
651	16275	4.679	16350	436
651	16275	4.679	16400	446
651	16275	4.679	16700	451
652	16300	4.681	18800	487
652	16300	4.681	17800	479
652	16300	4.681	16700	451
652	16300	4.681	16000	401
652	16300	4.681	18400	485
652	16300	4.681	17350	467
652	16300	4.681	16350	436
652	16300	4.681	16100	431
652	16300	4.681	16050	421
652	16300	4.681	16800	457
652	16300	4.681	16400	446
652	16300	4.681	17000	466
652	16300	4.681	17400	477
653	16325	4.683	17800	479
653	16325	4.683	18800	487
653	16325	4.683	16050	421
653	16325	4.683	18400	485
653	16325	4.683	16000	401
653	16325	4.683	17350	467
653	16325	4.683	16350	436
653	16325	4.683	16700	451
653	16325	4.683	17400	477
653	16325	4.683	17000	466
653	16325	4.683	16800	457
653	16325	4.683	16100	431
653	16325	4.683	16400	446
654	16350	4.684	18800	487
654	16350	4.684	17800	479
654	16350	4.684	16700	451
654	16350	4.684	16000	401
654	16350	4.684	18400	485
654	16350	4.684	17350	467
654	16350	4.684	16100	431
654	16350	4.684	16800	457
654	16350	4.684	17400	477
654	16350	4.684	16350	436
654	16350	4.684	16050	421
654	16350	4.684	16400	446
654	16350	4.684	17000	466
655	16375	4.687	17800	479
655	16375	4.687	18800	487
655	16375	4.687	18400	485
655	16375	4.687	16000	401
655	16375	4.687	17400	477
655	16375	4.687	16350	436
655	16375	4.687	17350	467
655	16375	4.687	16700	451
655	16375	4.687	16100	431
655	16375	4.687	16400	446
655	16375	4.687	16050	421
655	16375	4.687	16800	457
655	16375	4.687	17000	466
656	16400	4.69	18800	487
656	16400	4.69	17800	479
656	16400	4.69	18400	485
656	16400	4.69	16000	401
656	16400	4.69	17350	467
656	16400	4.69	16050	421
656	16400	4.69	16100	431
656	16400	4.69	17400	477
656	16400	4.69	16400	446
656	16400	4.69	17000	466
656	16400	4.69	16350	436
656	16400	4.69	16700	451
656	16400	4.69	16800	457
657	16425	4.692	17800	479
657	16425	4.692	18800	487
657	16425	4.692	18400	485
657	16425	4.692	16000	401
657	16425	4.692	16050	421
657	16425	4.692	16800	457
657	16425	4.692	16350	436
657	16425	4.692	16700	451
657	16425	4.692	16100	431
657	16425	4.692	17400	477
657	16425	4.692	17350	467
657	16425	4.692	16400	446
657	16425	4.692	17000	466
658	16450	4.694	18800	487
658	16450	4.694	17800	479
658	16450	4.694	18400	485
658	16450	4.694	16000	401
658	16450	4.694	16050	421
658	16450	4.694	17350	467
658	16450	4.694	16350	436
658	16450	4.694	16100	431
658	16450	4.694	16800	457
658	16450	4.694	17000	466
658	16450	4.694	17400	477
658	16450	4.694	16400	446
658	16450	4.694	16700	451
659	16475	4.696	17800	479
659	16475	4.696	18800	487
659	16475	4.696	18400	485
659	16475	4.696	16000	401
659	16475	4.696	16050	421
659	16475	4.696	17400	477
659	16475	4.696	16700	451
659	16475	4.696	16100	431
659	16475	4.696	16800	457
659	16475	4.696	16350	436
659	16475	4.696	16400	446
659	16475	4.696	17000	466
659	16475	4.696	17350	467
660	16500	4.698	18800	487
660	16500	4.698	17800	479
660	16500	4.698	18400	485
660	16500	4.698	16050	421
660	16500	4.698	17350	467
660	16500	4.698	16800	457
660	16500	4.698	16000	401
660	16500	4.698	16700	451
660	16500	4.698	16100	431
660	16500	4.698	16400	446
660	16500	4.698	16350	436
660	16500	4.698	17000	466
660	16500	4.698	17400	477
661	16525	4.7	16000	401
661	16525	4.7	17800	479
661	16525	4.7	18800	487
661	16525	4.7	16100	431
661	16525	4.7	16800	457
661	16525	4.7	17400	477
661	16525	4.7	18400	485
661	16525	4.7	17350	467
661	16525	4.7	16400	446
661	16525	4.7	16700	451
661	16525	4.7	16050	421
661	16525	4.7	16350	436
661	16525	4.7	17000	466
662	16550	4.703	18800	487
662	16550	4.703	17800	479
662	16550	4.703	18400	485
662	16550	4.703	16050	421
662	16550	4.703	16800	457
662	16550	4.703	17350	467
662	16550	4.703	16000	401
662	16550	4.703	16100	431
662	16550	4.703	16350	436
662	16550	4.703	16400	446
662	16550	4.703	17400	477
662	16550	4.703	17000	466
662	16550	4.703	16700	451
663	16575	4.705	18800	487
663	16575	4.705	16800	457
663	16575	4.705	18400	485
663	16575	4.705	17350	467
663	16575	4.705	16700	451
663	16575	4.705	16050	421
663	16575	4.705	16350	436
663	16575	4.705	17400	477
663	16575	4.705	17800	479
663	16575	4.705	16100	431
663	16575	4.705	16000	401
663	16575	4.705	17000	466
663	16575	4.705	16400	446
664	16600	4.708	18800	487
664	16600	4.708	17800	479
664	16600	4.708	18400	485
664	16600	4.708	17350	467
664	16600	4.708	16000	401
664	16600	4.708	16350	436
664	16600	4.708	16700	451
664	16600	4.708	16800	457
664	16600	4.708	16050	421
664	16600	4.708	16100	431
664	16600	4.708	17000	466
664	16600	4.708	17400	477
664	16600	4.708	16400	446
665	16625	4.71	18800	487
665	16625	4.71	16100	431
665	16625	4.71	16000	401
665	16625	4.71	17350	467
665	16625	4.71	16350	436
665	16625	4.71	16700	451
665	16625	4.71	16050	421
665	16625	4.71	17800	479
665	16625	4.71	18400	485
665	16625	4.71	17000	466
665	16625	4.71	17400	477
665	16625	4.71	16800	457
665	16625	4.71	16400	446
666	16650	4.712	18800	487
666	16650	4.712	16000	401
666	16650	4.712	18400	485
666	16650	4.712	17350	467
666	16650	4.712	16350	436
666	16650	4.712	16700	451
666	16650	4.712	16800	457
666	16650	4.712	16050	421
666	16650	4.712	16100	431
666	16650	4.712	17000	466
666	16650	4.712	17400	477
666	16650	4.712	16400	446
666	16650	4.712	17800	479
667	16675	4.714	18800	487
667	16675	4.714	16000	401
667	16675	4.714	16350	436
667	16675	4.714	16700	451
667	16675	4.714	16050	421
667	16675	4.714	16800	457
667	16675	4.714	17000	466
667	16675	4.714	16100	431
667	16675	4.714	17350	467
667	16675	4.714	17800	479
667	16675	4.714	18400	485
667	16675	4.714	16400	446
667	16675	4.714	17400	477
668	16700	4.716	18800	487
668	16700	4.716	16000	401
668	16700	4.716	16350	436
668	16700	4.716	16700	451
668	16700	4.716	16800	457
668	16700	4.716	17350	467
668	16700	4.716	16100	431
668	16700	4.716	17400	477
668	16700	4.716	18400	485
668	16700	4.716	17800	479
668	16700	4.716	16050	421
668	16700	4.716	16400	446
668	16700	4.716	17000	466
669	16725	4.721	18800	487
669	16725	4.721	16000	401
669	16725	4.721	16350	436
669	16725	4.721	16800	457
669	16725	4.721	16050	421
669	16725	4.721	16100	431
669	16725	4.721	17350	467
669	16725	4.721	16700	451
669	16725	4.721	18400	485
669	16725	4.721	17800	479
669	16725	4.721	17000	466
669	16725	4.721	17400	477
669	16725	4.721	16400	446
670	16750	4.723	16350	436
670	16750	4.723	16000	401
670	16750	4.723	16700	451
670	16750	4.723	16100	431
670	16750	4.723	17350	467
670	16750	4.723	18400	485
670	16750	4.723	16050	421
670	16750	4.723	16800	457
670	16750	4.723	17000	466
670	16750	4.723	16400	446
670	16750	4.723	18800	487
670	16750	4.723	17400	477
670	16750	4.723	17800	479
671	16775	4.726	18800	487
671	16775	4.726	16000	401
671	16775	4.726	16050	421
671	16775	4.726	17400	477
671	16775	4.726	16700	451
671	16775	4.726	16100	431
671	16775	4.726	17800	479
671	16775	4.726	18400	485
671	16775	4.726	16400	446
671	16775	4.726	16350	436
671	16775	4.726	17000	466
671	16775	4.726	16800	457
671	16775	4.726	17350	467
672	16800	4.729	16350	436
672	16800	4.729	16000	401
672	16800	4.729	16100	431
672	16800	4.729	16050	421
672	16800	4.729	17350	467
672	16800	4.729	16700	451
672	16800	4.729	18400	485
672	16800	4.729	16800	457
672	16800	4.729	18800	487
672	16800	4.729	17800	479
672	16800	4.729	16400	446
672	16800	4.729	17000	466
672	16800	4.729	17400	477
673	16825	4.732	18800	487
673	16825	4.732	16000	401
673	16825	4.732	16050	421
673	16825	4.732	16350	436
673	16825	4.732	17350	467
673	16825	4.732	16800	457
673	16825	4.732	16400	446
673	16825	4.732	17000	466
673	16825	4.732	17800	479
673	16825	4.732	16700	451
673	16825	4.732	18400	485
673	16825	4.732	17400	477
673	16825	4.732	16100	431
674	16850	4.734	16350	436
674	16850	4.734	16000	401
674	16850	4.734	16050	421
674	16850	4.734	17350	467
674	16850	4.734	18800	487
674	16850	4.734	16100	431
674	16850	4.734	17800	479
674	16850	4.734	18400	485
674	16850	4.734	16700	451
674	16850	4.734	16800	457
674	16850	4.734	17400	477
674	16850	4.734	16400	446
674	16850	4.734	17000	466
675	16875	4.737	18800	487
675	16875	4.737	16050	421
675	16875	4.737	16000	401
675	16875	4.737	16350	436
675	16875	4.737	17350	467
675	16875	4.737	16700	451
675	16875	4.737	18400	485
675	16875	4.737	17000	466
675	16875	4.737	16800	457
675	16875	4.737	17800	479
675	16875	4.737	16100	431
675	16875	4.737	17400	477
675	16875	4.737	16400	446
676	16900	4.739	16000	401
676	16900	4.739	16050	421
676	16900	4.739	18800	487
676	16900	4.739	18400	485
676	16900	4.739	16350	436
676	16900	4.739	17400	477
676	16900	4.739	16400	446
676	16900	4.739	16700	451
676	16900	4.739	16100	431
676	16900	4.739	17000	466
676	16900	4.739	17800	479
676	16900	4.739	17350	467
676	16900	4.739	16800	457
677	16925	4.742	18800	487
677	16925	4.742	16000	401
677	16925	4.742	16350	436
677	16925	4.742	16700	451
677	16925	4.742	17800	479
677	16925	4.742	17350	467
677	16925	4.742	16800	457
677	16925	4.742	16100	431
677	16925	4.742	17000	466
677	16925	4.742	16050	421
677	16925	4.742	17400	477
677	16925	4.742	16400	446
677	16925	4.742	18400	485
678	16950	4.745	16050	421
678	16950	4.745	16000	401
678	16950	4.745	18800	487
678	16950	4.745	16350	436
678	16950	4.745	16700	451
678	16950	4.745	17800	479
678	16950	4.745	17350	467
678	16950	4.745	16800	457
678	16950	4.745	18400	485
678	16950	4.745	16100	431
678	16950	4.745	16400	446
678	16950	4.745	17000	466
678	16950	4.745	17400	477
679	16975	4.748	18800	487
679	16975	4.748	16000	401
679	16975	4.748	16700	451
679	16975	4.748	17350	467
679	16975	4.748	16800	457
679	16975	4.748	16050	421
679	16975	4.748	18400	485
679	16975	4.748	16100	431
679	16975	4.748	17400	477
679	16975	4.748	17000	466
679	16975	4.748	16350	436
679	16975	4.748	16400	446
679	16975	4.748	17800	479
680	17000	4.75	16050	421
680	17000	4.75	16000	401
680	17000	4.75	18800	487
680	17000	4.75	16350	436
680	17000	4.75	16700	451
680	17000	4.75	17350	467
680	17000	4.75	16800	457
680	17000	4.75	16100	431
680	17000	4.75	17000	466
680	17000	4.75	17800	479
680	17000	4.75	18400	485
680	17000	4.75	17400	477
680	17000	4.75	16400	446
681	17025	4.754	18800	487
681	17025	4.754	16700	451
681	17025	4.754	16800	457
681	17025	4.754	16050	421
681	17025	4.754	18400	485
681	17025	4.754	16350	436
681	17025	4.754	17350	467
681	17025	4.754	16100	431
681	17025	4.754	16000	401
681	17025	4.754	17800	479
681	17025	4.754	16400	446
681	17025	4.754	17400	477
681	17025	4.754	17000	466
682	17050	4.757	16050	421
682	17050	4.757	16000	401
682	17050	4.757	18800	487
682	17050	4.757	16700	451
682	17050	4.757	18400	485
682	17050	4.757	17350	467
682	17050	4.757	16400	446
682	17050	4.757	16100	431
682	17050	4.757	17800	479
682	17050	4.757	16800	457
682	17050	4.757	17400	477
682	17050	4.757	17000	466
682	17050	4.757	16350	436
683	17075	4.76	18800	487
683	17075	4.76	16700	451
683	17075	4.76	16050	421
683	17075	4.76	18400	485
683	17075	4.76	17350	467
683	17075	4.76	16100	431
683	17075	4.76	16000	401
683	17075	4.76	16800	457
683	17075	4.76	16400	446
683	17075	4.76	17400	477
683	17075	4.76	16350	436
683	17075	4.76	17000	466
683	17075	4.76	17800	479
684	17100	4.769	16050	421
684	17100	4.769	16000	401
684	17100	4.769	18800	487
684	17100	4.769	17350	467
684	17100	4.769	16350	436
684	17100	4.769	16100	431
684	17100	4.769	16800	457
684	17100	4.769	16700	451
684	17100	4.769	17800	479
684	17100	4.769	17400	477
684	17100	4.769	16400	446
684	17100	4.769	17000	466
684	17100	4.769	18400	485
685	17125	4.772	16700	451
685	17125	4.772	16050	421
685	17125	4.772	16000	401
685	17125	4.772	18400	485
685	17125	4.772	16100	431
685	17125	4.772	16800	457
685	17125	4.772	16350	436
685	17125	4.772	17800	479
685	17125	4.772	16400	446
685	17125	4.772	18800	487
685	17125	4.772	17400	477
685	17125	4.772	17350	467
685	17125	4.772	17000	466
686	17150	4.775	16050	421
686	17150	4.775	16000	401
686	17150	4.775	17350	467
686	17150	4.775	16350	436
686	17150	4.775	16700	451
686	17150	4.775	18400	485
686	17150	4.775	18800	487
686	17150	4.775	16800	457
686	17150	4.775	16100	431
686	17150	4.775	17000	466
686	17150	4.775	17800	479
686	17150	4.775	17400	477
686	17150	4.775	16400	446
687	17175	4.778	16700	451
687	17175	4.778	16050	421
687	17175	4.778	16000	401
687	17175	4.778	18400	485
687	17175	4.778	16350	436
687	17175	4.778	16100	431
687	17175	4.778	18800	487
687	17175	4.778	17350	467
687	17175	4.778	16400	446
687	17175	4.778	17400	477
687	17175	4.778	17000	466
687	17175	4.778	16800	457
687	17175	4.778	17800	479
688	17200	4.781	16050	421
688	17200	4.781	16000	401
688	17200	4.781	16700	451
688	17200	4.781	18800	487
688	17200	4.781	16100	431
688	17200	4.781	17800	479
688	17200	4.781	16800	457
688	17200	4.781	17000	466
688	17200	4.781	18400	485
688	17200	4.781	16400	446
688	17200	4.781	16350	436
688	17200	4.781	17350	467
688	17200	4.781	17400	477
689	17225	4.785	16700	451
689	17225	4.785	16050	421
689	17225	4.785	16000	401
689	17225	4.785	16350	436
689	17225	4.785	18400	485
689	17225	4.785	18800	487
689	17225	4.785	17350	467
689	17225	4.785	17000	466
689	17225	4.785	17400	477
689	17225	4.785	16800	457
689	17225	4.785	16100	431
689	17225	4.785	17800	479
689	17225	4.785	16400	446
690	17250	4.791	16050	421
690	17250	4.791	16000	401
690	17250	4.791	16700	451
690	17250	4.791	18800	487
690	17250	4.791	16100	431
690	17250	4.791	18400	485
690	17250	4.791	16350	436
690	17250	4.791	17350	467
690	17250	4.791	16400	446
690	17250	4.791	17000	466
690	17250	4.791	16800	457
690	17250	4.791	17800	479
690	17250	4.791	17400	477
691	17275	4.794	16050	421
691	17275	4.794	16000	401
691	17275	4.794	16350	436
691	17275	4.794	18800	487
691	17275	4.794	16100	431
691	17275	4.794	16400	446
691	17275	4.794	17400	477
691	17275	4.794	18400	485
691	17275	4.794	17350	467
691	17275	4.794	17800	479
691	17275	4.794	16700	451
691	17275	4.794	16800	457
691	17275	4.794	17000	466
692	17300	4.797	16000	401
692	17300	4.797	18800	487
692	17300	4.797	18400	485
692	17300	4.797	16350	436
692	17300	4.797	17350	467
692	17300	4.797	17800	479
692	17300	4.797	16800	457
692	17300	4.797	16400	446
692	17300	4.797	17400	477
692	17300	4.797	17000	466
692	17300	4.797	16100	431
692	17300	4.797	16700	451
692	17300	4.797	16050	421
693	17325	4.8	16350	436
693	17325	4.8	16050	421
693	17325	4.8	16000	401
693	17325	4.8	18800	487
693	17325	4.8	17350	467
693	17325	4.8	17800	479
693	17325	4.8	16700	451
693	17325	4.8	18400	485
693	17325	4.8	17400	477
693	17325	4.8	16100	431
693	17325	4.8	17000	466
693	17325	4.8	16800	457
693	17325	4.8	16400	446
694	17350	4.802	18800	487
694	17350	4.802	16000	401
694	17350	4.802	17350	467
694	17350	4.802	17800	479
694	17350	4.802	18400	485
694	17350	4.802	16700	451
694	17350	4.802	16050	421
694	17350	4.802	16400	446
694	17350	4.802	17000	466
694	17350	4.802	16100	431
694	17350	4.802	16350	436
694	17350	4.802	16800	457
694	17350	4.802	17400	477
695	17375	4.804	16050	421
695	17375	4.804	16000	401
695	17375	4.804	18800	487
695	17375	4.804	17350	467
695	17375	4.804	16700	451
695	17375	4.804	17800	479
695	17375	4.804	18400	485
695	17375	4.804	16100	431
695	17375	4.804	16350	436
695	17375	4.804	17000	466
695	17375	4.804	16400	446
695	17375	4.804	17400	477
695	17375	4.804	16800	457
696	17400	4.806	18800	487
696	17400	4.806	17350	467
696	17400	4.806	16000	401
696	17400	4.806	16700	451
696	17400	4.806	16050	421
696	17400	4.806	16350	436
696	17400	4.806	16100	431
696	17400	4.806	18400	485
696	17400	4.806	16400	446
696	17400	4.806	16800	457
696	17400	4.806	17400	477
696	17400	4.806	17000	466
696	17400	4.806	17800	479
697	17425	4.809	16050	421
697	17425	4.809	16000	401
697	17425	4.809	18800	487
697	17425	4.809	17350	467
697	17425	4.809	18400	485
697	17425	4.809	16350	436
697	17425	4.809	17800	479
697	17425	4.809	16700	451
697	17425	4.809	17000	466
697	17425	4.809	16800	457
697	17425	4.809	16100	431
697	17425	4.809	17400	477
697	17425	4.809	16400	446
698	17450	4.811	18800	487
698	17450	4.811	16000	401
698	17450	4.811	16700	451
698	17450	4.811	17800	479
698	17450	4.811	17350	467
698	17450	4.811	16800	457
698	17450	4.811	16100	431
698	17450	4.811	17000	466
698	17450	4.811	16350	436
698	17450	4.811	18400	485
698	17450	4.811	16050	421
698	17450	4.811	16400	446
698	17450	4.811	17400	477
699	17475	4.814	17350	467
699	17475	4.814	16000	401
699	17475	4.814	18800	487
699	17475	4.814	16050	421
699	17475	4.814	17800	479
699	17475	4.814	16800	457
699	17475	4.814	16400	446
699	17475	4.814	16350	436
699	17475	4.814	17000	466
699	17475	4.814	17400	477
699	17475	4.814	18400	485
699	17475	4.814	16700	451
699	17475	4.814	16100	431
700	17500	4.816	16000	401
700	17500	4.816	17800	479
700	17500	4.816	16700	451
700	17500	4.816	17350	467
700	17500	4.816	16350	436
700	17500	4.816	16050	421
700	17500	4.816	18800	487
700	17500	4.816	16100	431
700	17500	4.816	16400	446
700	17500	4.816	17400	477
700	17500	4.816	18400	485
700	17500	4.816	17000	466
700	17500	4.816	16800	457
701	17525	4.82	18800	487
701	17525	4.82	17350	467
701	17525	4.82	16050	421
701	17525	4.82	17800	479
701	17525	4.82	16100	431
701	17525	4.82	16400	446
701	17525	4.82	16000	401
701	17525	4.82	16800	457
701	17525	4.82	16700	451
701	17525	4.82	17000	466
701	17525	4.82	16350	436
701	17525	4.82	17400	477
701	17525	4.82	18400	485
702	17550	4.823	16000	401
702	17550	4.823	17800	479
702	17550	4.823	17350	467
702	17550	4.823	18800	487
702	17550	4.823	16100	431
702	17550	4.823	18400	485
702	17550	4.823	17000	466
702	17550	4.823	16050	421
702	17550	4.823	16800	457
702	17550	4.823	16400	446
702	17550	4.823	16700	451
702	17550	4.823	16350	436
702	17550	4.823	17400	477
703	17575	4.826	18800	487
703	17575	4.826	17800	479
703	17575	4.826	16050	421
703	17575	4.826	16100	431
703	17575	4.826	16000	401
703	17575	4.826	18400	485
703	17575	4.826	16350	436
703	17575	4.826	17000	466
703	17575	4.826	17350	467
703	17575	4.826	17400	477
703	17575	4.826	16700	451
703	17575	4.826	16800	457
703	17575	4.826	16400	446
704	17600	4.829	16000	401
704	17600	4.829	17800	479
704	17600	4.829	17350	467
704	17600	4.829	18800	487
704	17600	4.829	18400	485
704	17600	4.829	16050	421
704	17600	4.829	16700	451
704	17600	4.829	17400	477
704	17600	4.829	16350	436
704	17600	4.829	16100	431
704	17600	4.829	16800	457
704	17600	4.829	16400	446
704	17600	4.829	17000	466
705	17625	4.832	18800	487
705	17625	4.832	17800	479
705	17625	4.832	16000	401
705	17625	4.832	18400	485
705	17625	4.832	16700	451
705	17625	4.832	16800	457
705	17625	4.832	16050	421
705	17625	4.832	16100	431
705	17625	4.832	16400	446
705	17625	4.832	17000	466
705	17625	4.832	17350	467
705	17625	4.832	17400	477
705	17625	4.832	16350	436
706	17650	4.835	16000	401
706	17650	4.835	17800	479
706	17650	4.835	18800	487
706	17650	4.835	17350	467
706	17650	4.835	16050	421
706	17650	4.835	16350	436
706	17650	4.835	17000	466
706	17650	4.835	18400	485
706	17650	4.835	17400	477
706	17650	4.835	16400	446
706	17650	4.835	16700	451
706	17650	4.835	16100	431
706	17650	4.835	16800	457
707	17675	4.838	18800	487
707	17675	4.838	17800	479
707	17675	4.838	16000	401
707	17675	4.838	18400	485
707	17675	4.838	16700	451
707	17675	4.838	16350	436
707	17675	4.838	16400	446
707	17675	4.838	16050	421
707	17675	4.838	16100	431
707	17675	4.838	16800	457
707	17675	4.838	17000	466
707	17675	4.838	17400	477
707	17675	4.838	17350	467
708	17700	4.841	16000	401
708	17700	4.841	17800	479
708	17700	4.841	18800	487
708	17700	4.841	16350	436
708	17700	4.841	18400	485
708	17700	4.841	16700	451
708	17700	4.841	16050	421
708	17700	4.841	17350	467
708	17700	4.841	16800	457
708	17700	4.841	16400	446
708	17700	4.841	17400	477
708	17700	4.841	16100	431
708	17700	4.841	17000	466
709	17725	4.844	18800	487
709	17725	4.844	17800	479
709	17725	4.844	16000	401
709	17725	4.844	18400	485
709	17725	4.844	16050	421
709	17725	4.844	17350	467
709	17725	4.844	16100	431
709	17725	4.844	16350	436
709	17725	4.844	16800	457
709	17725	4.844	17000	466
709	17725	4.844	16700	451
709	17725	4.844	17400	477
709	17725	4.844	16400	446
710	17750	4.847	16000	401
710	17750	4.847	17800	479
710	17750	4.847	18800	487
710	17750	4.847	18400	485
710	17750	4.847	16700	451
710	17750	4.847	17350	467
710	17750	4.847	16050	421
710	17750	4.847	16400	446
710	17750	4.847	16800	457
710	17750	4.847	17400	477
710	17750	4.847	17000	466
710	17750	4.847	16350	436
710	17750	4.847	16100	431
711	17775	4.849	18800	487
711	17775	4.849	17800	479
711	17775	4.849	18400	485
711	17775	4.849	16000	401
711	17775	4.849	17350	467
711	17775	4.849	16050	421
711	17775	4.849	16350	436
711	17775	4.849	16700	451
711	17775	4.849	17400	477
711	17775	4.849	17000	466
711	17775	4.849	16100	431
711	17775	4.849	16800	457
711	17775	4.849	16400	446
712	17800	4.852	16000	401
712	17800	4.852	17800	479
712	17800	4.852	18800	487
712	17800	4.852	18400	485
712	17800	4.852	17350	467
712	17800	4.852	16700	451
712	17800	4.852	16050	421
712	17800	4.852	16100	431
712	17800	4.852	16400	446
712	17800	4.852	17400	477
712	17800	4.852	16800	457
712	17800	4.852	16350	436
712	17800	4.852	17000	466
713	17825	4.855	18800	487
713	17825	4.855	17800	479
713	17825	4.855	18400	485
713	17825	4.855	16000	401
713	17825	4.855	16350	436
713	17825	4.855	16700	451
713	17825	4.855	16100	431
713	17825	4.855	17350	467
713	17825	4.855	17000	466
713	17825	4.855	16800	457
713	17825	4.855	16050	421
713	17825	4.855	16400	446
713	17825	4.855	17400	477
714	17850	4.859	16000	401
714	17850	4.859	18800	487
714	17850	4.859	18400	485
714	17850	4.859	17350	467
714	17850	4.859	16100	431
714	17850	4.859	16050	421
714	17850	4.859	16350	436
714	17850	4.859	16400	446
714	17850	4.859	16700	451
714	17850	4.859	17800	479
714	17850	4.859	17400	477
714	17850	4.859	17000	466
714	17850	4.859	16800	457
715	17875	4.861	16000	401
715	17875	4.861	16700	451
715	17875	4.861	16100	431
715	17875	4.861	16350	436
715	17875	4.861	17350	467
715	17875	4.861	16800	457
715	17875	4.861	16050	421
715	17875	4.861	17800	479
715	17875	4.861	16400	446
715	17875	4.861	18800	487
715	17875	4.861	18400	485
715	17875	4.861	17400	477
715	17875	4.861	17000	466
716	17900	4.864	18800	487
716	17900	4.864	18400	485
716	17900	4.864	16000	401
716	17900	4.864	16100	431
716	17900	4.864	16050	421
716	17900	4.864	16350	436
716	17900	4.864	17800	479
716	17900	4.864	16700	451
716	17900	4.864	16400	446
716	17900	4.864	17000	466
716	17900	4.864	16800	457
716	17900	4.864	17400	477
716	17900	4.864	17350	467
717	17925	4.866	16000	401
717	17925	4.866	16100	431
717	17925	4.866	16050	421
717	17925	4.866	17800	479
717	17925	4.866	16800	457
717	17925	4.866	18800	487
717	17925	4.866	18400	485
717	17925	4.866	16700	451
717	17925	4.866	17350	467
717	17925	4.866	17400	477
717	17925	4.866	16400	446
717	17925	4.866	17000	466
717	17925	4.866	16350	436
718	17950	4.869	18400	485
718	17950	4.869	16000	401
718	17950	4.869	16100	431
718	17950	4.869	16050	421
718	17950	4.869	16350	436
718	17950	4.869	17800	479
718	17950	4.869	16700	451
718	17950	4.869	17350	467
718	17950	4.869	16800	457
718	17950	4.869	17400	477
718	17950	4.869	18800	487
718	17950	4.869	17000	466
718	17950	4.869	16400	446
719	17975	4.871	16000	401
719	17975	4.871	16050	421
719	17975	4.871	17800	479
719	17975	4.871	18800	487
719	17975	4.871	18400	485
719	17975	4.871	16800	457
719	17975	4.871	16700	451
719	17975	4.871	17350	467
719	17975	4.871	16350	436
719	17975	4.871	16100	431
719	17975	4.871	17400	477
719	17975	4.871	17000	466
719	17975	4.871	16400	446
720	18000	4.873	18400	485
720	18000	4.873	16000	401
720	18000	4.873	16050	421
720	18000	4.873	16350	436
720	18000	4.873	17800	479
720	18000	4.873	17350	467
720	18000	4.873	18800	487
720	18000	4.873	16100	431
720	18000	4.873	16800	457
720	18000	4.873	17400	477
720	18000	4.873	17000	466
720	18000	4.873	16700	451
720	18000	4.873	16400	446
721	18025	4.876	16000	401
721	18025	4.876	16050	421
721	18025	4.876	18800	487
721	18025	4.876	18400	485
721	18025	4.876	17350	467
721	18025	4.876	16800	457
721	18025	4.876	16100	431
721	18025	4.876	17400	477
721	18025	4.876	17800	479
721	18025	4.876	16700	451
721	18025	4.876	16350	436
721	18025	4.876	16400	446
721	18025	4.876	17000	466
722	18050	4.877	16000	401
722	18050	4.877	17800	479
722	18050	4.877	17350	467
722	18050	4.877	18800	487
722	18050	4.877	16100	431
722	18050	4.877	16050	421
722	18050	4.877	16350	436
722	18050	4.877	17400	477
722	18050	4.877	16400	446
722	18050	4.877	16700	451
722	18050	4.877	17000	466
722	18050	4.877	18400	485
722	18050	4.877	16800	457
723	18075	4.88	16050	421
723	18075	4.88	16000	401
723	18075	4.88	18800	487
723	18075	4.88	18400	485
723	18075	4.88	17350	467
723	18075	4.88	17800	479
723	18075	4.88	16700	451
723	18075	4.88	16350	436
723	18075	4.88	16800	457
723	18075	4.88	16400	446
723	18075	4.88	16100	431
723	18075	4.88	17400	477
723	18075	4.88	17000	466
724	18100	4.883	16000	401
724	18100	4.883	18800	487
724	18100	4.883	16350	436
724	18100	4.883	18400	485
724	18100	4.883	17350	467
724	18100	4.883	17800	479
724	18100	4.883	17000	466
724	18100	4.883	16800	457
724	18100	4.883	16100	431
724	18100	4.883	17400	477
724	18100	4.883	16700	451
724	18100	4.883	16400	446
724	18100	4.883	16050	421
725	18125	4.887	18800	487
725	18125	4.887	17350	467
725	18125	4.887	16000	401
725	18125	4.887	17800	479
725	18125	4.887	16350	436
725	18125	4.887	16100	431
725	18125	4.887	17000	466
725	18125	4.887	16050	421
725	18125	4.887	16400	446
725	18125	4.887	18400	485
725	18125	4.887	16700	451
725	18125	4.887	16800	457
725	18125	4.887	17400	477
726	18150	4.89	16000	401
726	18150	4.89	18800	487
726	18150	4.89	16350	436
726	18150	4.89	17350	467
726	18150	4.89	17800	479
726	18150	4.89	16800	457
726	18150	4.89	18400	485
726	18150	4.89	16700	451
726	18150	4.89	16050	421
